age,job,education,loan,contact,duration,pdays
33,admin,high.school,no,cellular,1723,12
45,admin,unknown,no,cellular,177,999
25,blue-collar,basic.6y,no,cellular,95,999
44,technician,professional.course,yes,cellular,246,999
26,blue-collar,basic.9y,no,cellular,294,999
32,management,university.degree,no,cellular,162,999
28,services,professional.course,no,cellular,406,999
35,blue-collar,basic.9y,no,cellular,20,999
30,technician,high.school,no,cellular,115,999
43,blue-collar,basic.9y,no,cellular,543,999
27,self-employed,university.degree,no,cellular,73,999
25,technician,university.degree,yes,cellular,136,999
29,services,high.school,no,cellular,138,999
29,services,high.school,no,cellular,118,999
37,services,high.school,no,cellular,30,999
27,admin,professional.course,no,cellular,444,999
27,admin,professional.course,no,cellular,466,999
33,admin,professional.course,unknown,cellular,110,999
27,admin,university.degree,no,cellular,97,999
52,blue-collar,basic.6y,no,cellular,7,999
27,admin,university.degree,no,cellular,172,999
42,management,university.degree,no,cellular,146,999
35,technician,professional.course,no,cellular,16,999
31,admin,high.school,no,cellular,150,999
31,services,university.degree,no,cellular,163,999
27,services,high.school,no,cellular,88,999
34,technician,professional.course,no,cellular,277,999
40,services,high.school,no,cellular,96,999
24,technician,professional.course,no,cellular,175,999
23,admin,high.school,no,cellular,22,999
28,admin,high.school,unknown,cellular,430,999
28,student,high.school,unknown,cellular,97,999
36,management,university.degree,no,cellular,164,999
27,blue-collar,basic.4y,no,cellular,88,999
37,blue-collar,high.school,no,cellular,71,999
21,services,high.school,no,cellular,136,999
28,blue-collar,basic.9y,no,cellular,92,999
29,blue-collar,basic.6y,no,cellular,17,999
46,blue-collar,basic.9y,no,cellular,155,999
28,blue-collar,basic.9y,no,cellular,199,999
51,blue-collar,basic.4y,no,cellular,159,999
37,services,high.school,no,cellular,36,999
27,technician,university.degree,no,cellular,43,999
23,admin,high.school,no,cellular,70,999
28,blue-collar,basic.9y,no,cellular,334,999
34,self-employed,high.school,no,cellular,107,999
39,admin,high.school,no,cellular,806,999
23,technician,high.school,no,cellular,104,999
26,admin,university.degree,no,telephone,217,999
32,blue-collar,high.school,no,cellular,216,999
35,admin,university.degree,no,cellular,143,999
28,management,basic.9y,no,cellular,106,999
28,blue-collar,basic.9y,no,cellular,226,999
28,management,basic.9y,no,telephone,166,999
34,entrepreneur,university.degree,no,cellular,87,999
23,services,basic.9y,no,cellular,64,999
36,admin,university.degree,no,cellular,105,999
22,student,high.school,no,cellular,99,999
38,blue-collar,basic.4y,no,cellular,130,999
27,technician,professional.course,no,cellular,256,11
35,blue-collar,high.school,no,cellular,121,999
27,technician,professional.course,no,cellular,285,999
40,blue-collar,basic.9y,no,cellular,140,999
33,admin,university.degree,no,cellular,167,999
30,technician,professional.course,no,cellular,691,999
27,technician,professional.course,no,cellular,311,999
30,blue-collar,basic.6y,no,cellular,164,999
23,technician,high.school,yes,cellular,1129,999
24,blue-collar,basic.4y,yes,cellular,109,999
33,admin,university.degree,yes,cellular,444,999
48,admin,high.school,no,cellular,265,999
28,technician,university.degree,yes,cellular,175,999
31,blue-collar,basic.9y,no,cellular,191,999
39,technician,professional.course,no,cellular,292,999
39,technician,professional.course,no,cellular,239,999
31,blue-collar,basic.9y,no,cellular,59,999
31,blue-collar,basic.9y,no,cellular,471,999
46,services,high.school,no,cellular,182,999
28,blue-collar,basic.6y,no,cellular,933,999
32,management,high.school,unknown,cellular,396,999
31,technician,university.degree,no,cellular,432,999
27,blue-collar,basic.9y,yes,cellular,224,999
33,blue-collar,basic.9y,no,cellular,616,999
42,technician,professional.course,yes,cellular,50,999
29,admin,basic.9y,no,cellular,111,999
26,admin,high.school,no,cellular,685,999
26,blue-collar,basic.9y,no,cellular,134,999
54,blue-collar,basic.9y,no,cellular,423,999
33,blue-collar,basic.9y,no,cellular,65,999
33,blue-collar,basic.9y,unknown,cellular,551,999
58,entrepreneur,professional.course,no,cellular,165,999
51,blue-collar,basic.4y,yes,cellular,668,999
28,student,university.degree,no,cellular,42,999
24,services,high.school,no,cellular,177,999
27,admin,high.school,yes,cellular,99,999
29,blue-collar,basic.6y,no,cellular,108,999
21,blue-collar,basic.9y,no,cellular,154,999
33,blue-collar,high.school,no,cellular,2301,999
35,technician,university.degree,no,cellular,169,999
37,management,university.degree,no,cellular,176,999
47,entrepreneur,professional.course,no,cellular,69,999
32,management,university.degree,yes,cellular,119,999
37,management,university.degree,no,cellular,493,999
41,blue-collar,basic.9y,no,cellular,295,999
29,admin,university.degree,no,cellular,226,999
25,student,high.school,no,telephone,11,999
27,services,university.degree,yes,cellular,33,999
44,unemployed,basic.9y,no,telephone,152,999
58,blue-collar,high.school,no,cellular,176,999
31,technician,high.school,no,cellular,41,999
42,services,high.school,no,cellular,252,999
31,technician,high.school,no,cellular,40,999
36,blue-collar,basic.9y,no,cellular,156,999
32,services,high.school,no,cellular,126,999
43,services,high.school,no,cellular,55,999
32,blue-collar,basic.9y,yes,cellular,114,999
30,admin,university.degree,no,cellular,134,999
46,admin,basic.6y,no,cellular,18,999
39,entrepreneur,university.degree,no,cellular,98,999
58,self-employed,university.degree,no,cellular,379,999
31,blue-collar,high.school,no,cellular,128,999
57,technician,basic.6y,no,cellular,86,999
30,admin,university.degree,no,cellular,632,999
38,admin,university.degree,no,cellular,98,999
33,admin,professional.course,no,cellular,843,999
50,admin,basic.4y,no,cellular,8,999
30,services,university.degree,unknown,cellular,132,999
47,services,high.school,no,cellular,261,999
32,self-employed,university.degree,yes,cellular,133,999
47,services,high.school,yes,cellular,398,999
33,technician,professional.course,no,cellular,287,999
44,unemployed,basic.6y,no,cellular,208,999
28,unemployed,university.degree,no,cellular,434,999
42,blue-collar,basic.4y,no,cellular,119,999
39,self-employed,university.degree,no,cellular,140,999
43,technician,professional.course,yes,cellular,191,12
23,blue-collar,high.school,no,cellular,380,999
32,blue-collar,professional.course,no,cellular,115,999
58,admin,university.degree,no,cellular,325,999
29,admin,university.degree,no,cellular,167,999
45,admin,university.degree,yes,cellular,63,999
35,admin,university.degree,no,cellular,21,999
49,retired,high.school,no,cellular,47,999
42,technician,university.degree,yes,cellular,9,999
29,admin,university.degree,no,cellular,565,999
45,admin,university.degree,no,cellular,507,999
27,admin,university.degree,no,telephone,82,999
55,admin,unknown,no,cellular,105,999
30,technician,professional.course,no,cellular,212,999
46,technician,professional.course,no,cellular,78,999
37,management,university.degree,no,cellular,546,999
44,management,university.degree,no,cellular,79,999
46,technician,professional.course,no,cellular,431,999
29,technician,university.degree,no,cellular,74,999
29,services,high.school,no,cellular,229,999
33,services,high.school,yes,cellular,600,999
32,admin,university.degree,yes,cellular,156,999
30,admin,university.degree,no,cellular,114,999
41,admin,high.school,no,cellular,435,2
34,admin,professional.course,yes,cellular,326,999
44,admin,basic.6y,no,cellular,170,999
46,management,university.degree,no,cellular,143,999
30,services,high.school,no,cellular,111,999
44,management,high.school,no,cellular,184,999
44,management,high.school,no,cellular,233,999
32,admin,university.degree,yes,cellular,110,999
34,blue-collar,basic.9y,no,cellular,116,999
34,blue-collar,basic.9y,no,cellular,178,999
44,management,high.school,no,cellular,504,999
30,technician,professional.course,yes,cellular,144,999
30,technician,university.degree,no,cellular,177,999
28,blue-collar,high.school,yes,telephone,21,999
30,services,high.school,no,cellular,700,999
35,admin,high.school,no,cellular,163,999
28,services,high.school,no,cellular,91,999
42,technician,university.degree,no,cellular,78,999
21,blue-collar,basic.9y,no,cellular,239,999
32,admin,high.school,no,cellular,169,999
32,admin,high.school,no,cellular,87,999
41,admin,university.degree,no,cellular,121,999
21,blue-collar,basic.9y,no,cellular,37,999
33,unemployed,basic.4y,no,cellular,1008,999
48,services,high.school,no,cellular,113,999
40,admin,high.school,no,cellular,24,999
40,admin,high.school,no,cellular,213,999
41,blue-collar,basic.9y,no,cellular,380,999
30,admin,high.school,no,cellular,153,999
30,admin,high.school,yes,cellular,192,999
28,technician,professional.course,no,cellular,66,999
30,admin,high.school,no,cellular,57,999
39,technician,professional.course,yes,cellular,525,999
26,student,high.school,no,cellular,123,999
41,unemployed,professional.course,no,cellular,276,10
56,retired,high.school,no,cellular,317,999
41,blue-collar,basic.9y,yes,cellular,105,999
38,blue-collar,basic.4y,no,cellular,178,999
39,technician,university.degree,no,cellular,612,999
34,blue-collar,basic.6y,no,cellular,316,999
38,admin,university.degree,no,cellular,103,999
34,admin,university.degree,yes,cellular,73,999
37,admin,university.degree,no,cellular,230,999
37,admin,university.degree,no,cellular,442,999
43,technician,professional.course,no,cellular,618,999
24,student,high.school,no,cellular,504,999
58,management,university.degree,no,cellular,182,999
55,services,high.school,no,cellular,336,999
58,management,university.degree,no,cellular,248,999
58,management,university.degree,no,cellular,504,999
53,management,professional.course,no,cellular,82,999
38,admin,university.degree,no,cellular,182,999
38,technician,university.degree,no,cellular,78,999
32,management,university.degree,no,cellular,61,999
41,technician,high.school,no,cellular,222,999
31,blue-collar,basic.9y,no,cellular,1010,999
41,management,high.school,no,cellular,180,999
50,housemaid,basic.9y,no,cellular,207,999
57,retired,university.degree,no,cellular,46,999
25,student,high.school,no,cellular,432,999
56,technician,professional.course,no,cellular,517,999
37,self-employed,basic.4y,no,cellular,180,999
43,blue-collar,basic.4y,no,cellular,465,999
36,blue-collar,basic.9y,no,cellular,98,999
46,admin,university.degree,no,cellular,801,999
33,blue-collar,high.school,no,cellular,599,999
25,student,high.school,no,cellular,15,999
26,services,basic.9y,no,cellular,18,999
46,admin,high.school,yes,cellular,196,999
34,self-employed,university.degree,yes,cellular,309,999
35,housemaid,university.degree,unknown,cellular,61,999
37,admin,university.degree,no,cellular,194,999
37,services,professional.course,no,cellular,336,999
40,admin,high.school,yes,cellular,104,999
46,blue-collar,basic.9y,no,cellular,98,999
47,services,high.school,no,cellular,236,999
50,admin,high.school,yes,cellular,146,999
27,services,high.school,yes,cellular,665,999
32,blue-collar,basic.4y,no,cellular,827,999
40,entrepreneur,university.degree,no,cellular,181,999
45,admin,university.degree,no,cellular,197,999
39,admin,university.degree,yes,cellular,9,999
42,services,high.school,no,cellular,36,999
29,admin,university.degree,no,cellular,87,999
25,admin,high.school,no,cellular,16,999
46,admin,university.degree,no,cellular,8,999
46,admin,university.degree,yes,cellular,11,999
27,admin,high.school,no,cellular,166,999
33,technician,high.school,unknown,cellular,630,999
35,blue-collar,high.school,no,cellular,33,999
36,blue-collar,basic.9y,no,cellular,227,999
43,blue-collar,professional.course,no,cellular,375,999
33,technician,professional.course,no,cellular,241,999
41,blue-collar,basic.9y,yes,cellular,190,999
35,technician,professional.course,no,cellular,213,999
25,student,high.school,yes,cellular,412,999
39,self-employed,high.school,no,cellular,31,999
48,services,high.school,no,cellular,173,999
34,admin,university.degree,no,cellular,74,999
48,blue-collar,basic.4y,no,cellular,92,999
45,services,high.school,no,cellular,166,999
53,management,university.degree,no,cellular,368,999
36,blue-collar,basic.4y,no,cellular,1027,999
43,blue-collar,basic.4y,no,cellular,221,999
26,student,high.school,no,cellular,113,999
31,technician,professional.course,no,cellular,577,999
36,student,unknown,no,cellular,567,999
58,management,university.degree,no,cellular,12,999
38,technician,professional.course,no,cellular,428,999
29,admin,high.school,no,cellular,767,999
34,blue-collar,basic.9y,no,cellular,142,999
29,technician,university.degree,no,cellular,68,999
24,blue-collar,basic.9y,no,cellular,61,999
52,blue-collar,basic.9y,no,cellular,695,999
34,blue-collar,basic.9y,no,cellular,239,11
36,admin,high.school,no,cellular,1434,999
37,self-employed,basic.4y,yes,cellular,297,999
38,technician,professional.course,no,cellular,202,999
44,unemployed,basic.9y,no,cellular,194,999
36,services,high.school,no,cellular,566,999
48,services,unknown,no,cellular,486,999
41,admin,high.school,no,cellular,207,999
42,technician,university.degree,no,cellular,179,999
33,entrepreneur,university.degree,no,cellular,637,999
38,technician,basic.9y,no,cellular,572,999
28,services,high.school,no,cellular,217,999
33,technician,professional.course,yes,cellular,13,999
29,admin,high.school,no,cellular,112,999
49,technician,high.school,no,cellular,222,999
41,admin,high.school,no,cellular,466,999
47,services,high.school,no,cellular,109,999
38,admin,high.school,no,cellular,22,999
22,technician,basic.9y,no,telephone,267,999
52,admin,high.school,no,telephone,54,999
32,services,high.school,no,cellular,536,999
33,admin,university.degree,yes,telephone,895,999
49,retired,high.school,no,cellular,83,999
57,services,high.school,no,cellular,11,999
38,admin,high.school,unknown,cellular,22,999
31,services,high.school,no,cellular,32,999
41,admin,high.school,no,telephone,54,999
33,technician,professional.course,no,cellular,6,999
26,admin,university.degree,no,cellular,410,999
47,admin,university.degree,no,cellular,53,999
36,admin,high.school,no,cellular,4,999
25,technician,professional.course,unknown,cellular,30,999
41,admin,high.school,no,telephone,23,999
29,admin,high.school,no,telephone,27,999
51,technician,high.school,no,cellular,170,999
33,technician,professional.course,no,cellular,453,999
23,admin,high.school,no,cellular,16,999
33,admin,university.degree,no,cellular,324,999
30,technician,university.degree,no,cellular,663,999
41,admin,high.school,yes,telephone,36,999
37,admin,high.school,no,cellular,14,999
24,technician,professional.course,no,cellular,342,999
26,student,high.school,no,cellular,291,999
43,blue-collar,basic.4y,no,cellular,128,999
37,blue-collar,basic.9y,no,cellular,22,999
25,blue-collar,basic.9y,unknown,cellular,10,999
33,admin,university.degree,no,cellular,82,999
29,admin,university.degree,no,cellular,146,999
33,entrepreneur,university.degree,no,cellular,9,999
24,management,university.degree,no,cellular,64,999
25,student,high.school,no,cellular,18,999
38,technician,basic.9y,no,cellular,29,999
23,services,basic.9y,no,cellular,20,999
33,admin,university.degree,no,cellular,26,999
27,unemployed,high.school,no,cellular,11,999
29,technician,university.degree,no,cellular,50,999
30,admin,university.degree,yes,cellular,22,999
33,technician,professional.course,no,cellular,687,999
47,entrepreneur,professional.course,unknown,cellular,44,999
33,technician,professional.course,no,cellular,638,999
56,technician,professional.course,no,cellular,80,999
36,admin,university.degree,no,telephone,12,999
56,blue-collar,basic.4y,no,cellular,197,999
31,blue-collar,high.school,no,cellular,126,999
35,admin,university.degree,no,cellular,424,999
28,admin,university.degree,no,cellular,28,999
37,admin,university.degree,yes,cellular,121,999
33,admin,university.degree,no,cellular,305,999
41,management,high.school,no,cellular,236,999
32,admin,university.degree,no,cellular,232,999
52,admin,high.school,yes,cellular,80,999
55,admin,unknown,no,cellular,178,999
46,admin,university.degree,yes,cellular,11,999
47,services,high.school,no,cellular,953,999
44,blue-collar,basic.9y,no,cellular,267,999
41,unemployed,professional.course,no,cellular,34,999
46,technician,professional.course,no,cellular,214,999
58,management,university.degree,no,telephone,56,999
30,services,university.degree,no,cellular,109,999
37,management,university.degree,no,cellular,1173,9
31,technician,university.degree,no,telephone,45,999
26,entrepreneur,high.school,no,cellular,226,999
32,admin,high.school,no,cellular,171,999
57,admin,high.school,unknown,telephone,102,999
43,admin,high.school,no,telephone,150,999
58,admin,university.degree,no,cellular,1359,999
43,blue-collar,unknown,no,cellular,715,999
41,technician,high.school,no,cellular,263,999
25,unemployed,university.degree,no,cellular,32,10
55,admin,university.degree,no,cellular,8,999
53,blue-collar,professional.course,yes,cellular,28,999
46,services,professional.course,yes,cellular,390,999
32,services,high.school,no,cellular,642,10
32,blue-collar,basic.9y,no,cellular,1880,999
52,admin,basic.9y,yes,cellular,639,999
40,technician,professional.course,no,cellular,317,999
44,technician,professional.course,no,cellular,135,999
43,entrepreneur,professional.course,yes,cellular,114,999
38,services,high.school,no,cellular,324,999
81,retired,unknown,yes,cellular,176,999
45,admin,university.degree,no,cellular,582,3
35,technician,professional.course,no,cellular,394,999
35,technician,professional.course,no,cellular,169,999
26,technician,university.degree,no,cellular,199,999
35,technician,professional.course,no,cellular,354,999
35,admin,high.school,no,cellular,121,999
48,entrepreneur,university.degree,no,cellular,796,999
34,admin,university.degree,no,cellular,190,999
45,admin,unknown,no,cellular,78,999
45,admin,unknown,no,cellular,271,999
39,technician,university.degree,no,cellular,150,999
39,technician,university.degree,no,cellular,119,999
40,management,high.school,yes,cellular,230,999
40,management,high.school,no,cellular,94,999
71,housemaid,unknown,no,cellular,122,999
36,admin,professional.course,yes,cellular,89,999
23,student,basic.9y,yes,cellular,563,999
27,admin,university.degree,no,cellular,86,3
27,admin,university.degree,no,cellular,120,999
27,admin,university.degree,no,cellular,680,999
58,retired,basic.9y,yes,cellular,235,999
19,student,basic.9y,no,cellular,491,999
83,retired,basic.9y,yes,cellular,74,3
30,admin,university.degree,no,cellular,158,999
27,admin,university.degree,no,cellular,431,999
49,admin,university.degree,no,cellular,168,999
49,admin,university.degree,no,telephone,152,999
66,housemaid,high.school,no,cellular,210,999
27,admin,university.degree,no,cellular,81,999
37,technician,university.degree,yes,cellular,239,999
57,admin,basic.6y,no,cellular,100,999
57,admin,basic.6y,no,cellular,259,999
32,technician,university.degree,no,cellular,44,999
40,technician,professional.course,no,cellular,320,999
40,technician,professional.course,yes,cellular,807,999
55,admin,university.degree,no,cellular,190,999
46,unknown,unknown,yes,cellular,136,999
18,student,high.school,no,cellular,271,999
18,student,high.school,no,cellular,251,1
48,entrepreneur,university.degree,no,cellular,316,999
57,admin,university.degree,no,cellular,554,999
62,technician,professional.course,no,cellular,181,999
29,admin,university.degree,no,cellular,264,999
43,technician,high.school,no,cellular,81,999
75,retired,basic.4y,yes,cellular,83,999
46,technician,university.degree,no,cellular,566,999
43,technician,high.school,no,cellular,223,3
38,admin,university.degree,yes,cellular,80,999
26,student,professional.course,yes,cellular,182,999
28,technician,professional.course,no,cellular,198,3
31,services,high.school,no,cellular,293,999
28,admin,university.degree,no,cellular,50,999
27,admin,high.school,no,cellular,137,999
52,unemployed,basic.4y,no,cellular,169,999
40,management,high.school,no,cellular,253,999
35,technician,university.degree,yes,telephone,231,999
49,admin,university.degree,no,cellular,105,999
45,blue-collar,professional.course,no,cellular,157,999
30,admin,university.degree,yes,cellular,449,999
59,technician,professional.course,no,cellular,43,999
59,self-employed,university.degree,no,telephone,249,999
37,admin,university.degree,no,cellular,685,999
37,housemaid,university.degree,no,cellular,288,999
26,admin,university.degree,no,telephone,23,999
34,admin,university.degree,yes,cellular,46,999
48,services,high.school,no,cellular,97,999
46,admin,high.school,yes,cellular,65,999
50,admin,university.degree,yes,cellular,644,999
27,admin,university.degree,yes,telephone,86,999
34,admin,university.degree,no,cellular,304,999
34,admin,university.degree,no,cellular,186,999
34,admin,university.degree,yes,cellular,582,999
26,admin,university.degree,no,cellular,365,999
44,technician,basic.9y,yes,cellular,354,999
32,admin,university.degree,no,cellular,112,999
36,technician,university.degree,yes,cellular,101,999
24,admin,university.degree,no,cellular,174,999
36,self-employed,university.degree,no,cellular,128,999
44,services,high.school,yes,cellular,283,999
53,technician,professional.course,no,cellular,421,999
36,admin,high.school,no,cellular,119,999
33,blue-collar,basic.9y,yes,cellular,70,999
58,housemaid,basic.4y,no,cellular,91,999
33,unemployed,high.school,yes,cellular,109,999
44,blue-collar,professional.course,no,cellular,64,999
44,blue-collar,professional.course,no,cellular,104,999
54,management,university.degree,no,cellular,397,999
36,admin,university.degree,no,cellular,327,999
56,retired,high.school,no,cellular,106,999
29,admin,university.degree,no,cellular,90,999
55,unemployed,basic.9y,yes,cellular,296,999
27,admin,university.degree,yes,cellular,179,999
52,entrepreneur,basic.6y,no,cellular,69,999
62,retired,university.degree,yes,cellular,112,999
42,entrepreneur,university.degree,no,cellular,265,999
37,blue-collar,professional.course,no,cellular,54,999
46,admin,university.degree,no,cellular,344,999
56,admin,university.degree,no,cellular,867,999
46,admin,university.degree,no,cellular,70,999
46,admin,university.degree,no,cellular,269,999
46,admin,university.degree,yes,cellular,195,999
55,retired,high.school,no,cellular,256,999
51,retired,high.school,no,cellular,302,999
61,unknown,basic.4y,yes,cellular,131,999
61,unknown,basic.4y,no,cellular,154,999
25,admin,university.degree,yes,cellular,500,999
35,admin,high.school,no,cellular,172,999
61,unknown,basic.4y,no,cellular,574,3
55,housemaid,professional.course,no,telephone,137,999
29,admin,university.degree,no,cellular,244,999
27,admin,university.degree,no,cellular,134,3
29,self-employed,university.degree,no,cellular,376,999
31,technician,university.degree,no,cellular,911,2
24,technician,professional.course,no,telephone,240,999
35,admin,high.school,no,telephone,122,999
45,admin,university.degree,no,cellular,167,9
45,admin,university.degree,no,cellular,351,999
33,admin,university.degree,no,cellular,165,999
28,technician,university.degree,no,cellular,326,999
28,unemployed,high.school,yes,cellular,58,3
55,entrepreneur,professional.course,no,cellular,56,999
31,technician,university.degree,no,cellular,145,999
31,admin,high.school,no,cellular,208,999
29,self-employed,university.degree,no,cellular,94,999
35,management,university.degree,no,cellular,68,999
34,admin,university.degree,no,cellular,171,999
53,technician,professional.course,no,cellular,103,999
28,blue-collar,basic.9y,no,cellular,3509,3
54,admin,professional.course,no,cellular,81,999
59,retired,basic.4y,no,cellular,128,999
22,student,high.school,no,cellular,304,999
36,admin,professional.course,no,cellular,55,999
33,admin,university.degree,no,cellular,140,999
36,services,high.school,no,cellular,83,1
37,entrepreneur,basic.9y,no,cellular,222,2
36,services,high.school,no,cellular,145,999
36,admin,high.school,no,telephone,1346,999
28,admin,university.degree,no,cellular,118,999
42,admin,university.degree,no,cellular,85,999
42,admin,university.degree,no,cellular,251,999
31,technician,university.degree,yes,cellular,69,3
22,student,high.school,no,cellular,245,999
33,admin,high.school,no,cellular,135,999
29,admin,university.degree,no,cellular,88,999
33,admin,university.degree,no,cellular,125,999
25,admin,university.degree,no,cellular,228,999
22,student,high.school,yes,cellular,131,999
28,blue-collar,basic.9y,no,cellular,390,999
42,services,high.school,no,cellular,132,999
28,admin,university.degree,no,cellular,187,999
27,services,university.degree,no,cellular,139,1
27,services,university.degree,no,cellular,109,999
36,services,high.school,no,cellular,161,999
27,services,university.degree,no,cellular,445,999
36,admin,basic.9y,no,cellular,100,999
27,services,university.degree,no,cellular,223,999
49,management,university.degree,yes,cellular,141,999
39,blue-collar,basic.9y,no,cellular,149,999
32,technician,professional.course,no,cellular,579,999
39,blue-collar,basic.9y,no,cellular,136,999
39,blue-collar,basic.9y,no,cellular,323,999
34,technician,university.degree,no,cellular,197,999
34,services,high.school,no,cellular,222,999
34,housemaid,university.degree,no,cellular,58,999
48,blue-collar,high.school,no,cellular,407,3
48,blue-collar,high.school,no,cellular,252,999
25,admin,university.degree,no,cellular,80,999
29,management,university.degree,no,cellular,112,999
33,technician,university.degree,no,cellular,87,999
25,admin,university.degree,no,cellular,427,999
31,admin,university.degree,no,cellular,176,999
21,student,high.school,no,cellular,226,999
28,services,basic.9y,no,cellular,396,999
22,technician,unknown,no,cellular,192,3
42,services,high.school,yes,cellular,103,999
25,technician,professional.course,no,cellular,260,999
26,blue-collar,university.degree,no,cellular,139,999
52,services,high.school,no,telephone,108,999
51,admin,university.degree,no,cellular,91,999
51,admin,university.degree,no,cellular,41,999
37,technician,professional.course,no,cellular,89,999
25,admin,university.degree,yes,cellular,82,999
49,admin,university.degree,no,cellular,132,999
49,admin,university.degree,no,cellular,147,999
49,admin,university.degree,no,cellular,362,999
29,admin,university.degree,no,cellular,212,999
38,technician,university.degree,no,cellular,118,999
39,admin,high.school,no,cellular,264,999
59,self-employed,university.degree,no,cellular,94,999
23,student,basic.6y,no,cellular,258,999
59,self-employed,university.degree,no,cellular,137,999
26,student,unknown,no,cellular,189,999
30,admin,high.school,no,cellular,245,3
41,blue-collar,basic.9y,no,cellular,253,999
27,services,university.degree,no,cellular,752,3
29,technician,high.school,yes,cellular,185,999
32,admin,university.degree,unknown,cellular,129,999
47,retired,university.degree,no,cellular,175,999
27,admin,university.degree,no,cellular,480,999
32,admin,university.degree,no,cellular,532,999
30,technician,professional.course,no,cellular,229,999
25,admin,university.degree,yes,cellular,163,999
34,services,high.school,no,cellular,71,999
54,admin,university.degree,unknown,cellular,161,999
42,technician,professional.course,no,cellular,82,999
30,admin,university.degree,no,cellular,121,999
31,admin,high.school,no,cellular,439,3
54,unemployed,basic.9y,no,cellular,193,3
34,admin,university.degree,yes,cellular,242,7
30,technician,professional.course,no,cellular,188,999
47,management,high.school,no,cellular,282,999
39,admin,high.school,no,cellular,130,999
25,student,professional.course,no,cellular,483,999
31,blue-collar,basic.4y,no,cellular,116,999
54,unemployed,basic.9y,no,telephone,108,999
31,blue-collar,basic.4y,no,cellular,81,999
31,blue-collar,basic.4y,no,cellular,128,999
30,management,university.degree,no,cellular,283,999
50,admin,university.degree,yes,cellular,155,999
35,admin,university.degree,no,cellular,138,999
26,services,high.school,no,cellular,119,999
34,admin,university.degree,no,telephone,93,999
52,admin,university.degree,yes,cellular,159,999
37,blue-collar,basic.9y,no,cellular,133,1
56,technician,basic.4y,no,cellular,776,3
24,admin,university.degree,no,cellular,140,999
31,admin,university.degree,no,cellular,136,3
68,retired,university.degree,yes,cellular,145,999
37,blue-collar,basic.9y,no,cellular,224,999
34,admin,university.degree,no,cellular,95,999
29,management,university.degree,no,cellular,281,999
38,housemaid,university.degree,no,cellular,90,999
38,management,university.degree,no,cellular,123,999
20,student,high.school,no,cellular,297,999
32,admin,university.degree,no,telephone,76,999
26,self-employed,university.degree,no,cellular,119,3
33,admin,university.degree,no,cellular,200,999
25,admin,university.degree,no,cellular,114,999
61,blue-collar,basic.4y,no,cellular,113,999
61,blue-collar,basic.4y,no,cellular,62,999
34,admin,university.degree,no,cellular,1576,999
32,blue-collar,high.school,no,cellular,329,999
41,blue-collar,basic.9y,yes,cellular,107,999
41,technician,professional.course,yes,cellular,204,999
26,self-employed,university.degree,no,cellular,367,999
66,unknown,unknown,no,cellular,82,999
40,technician,university.degree,no,telephone,146,999
26,student,high.school,no,cellular,424,999
32,admin,university.degree,no,cellular,412,999
32,admin,university.degree,no,cellular,103,999
38,management,university.degree,no,telephone,165,999
26,self-employed,university.degree,no,cellular,161,3
52,admin,university.degree,no,cellular,242,7
56,retired,university.degree,no,cellular,108,999
45,technician,professional.course,no,cellular,207,999
37,blue-collar,basic.9y,no,cellular,73,999
30,student,high.school,no,cellular,156,3
40,admin,university.degree,no,cellular,112,999
26,self-employed,university.degree,no,cellular,78,999
43,admin,university.degree,no,cellular,110,999
32,admin,university.degree,no,cellular,183,999
26,student,high.school,no,cellular,223,999
61,blue-collar,basic.4y,yes,cellular,74,999
35,blue-collar,basic.9y,no,cellular,123,999
35,unemployed,university.degree,no,cellular,76,999
24,technician,professional.course,unknown,cellular,311,999
32,services,high.school,no,telephone,628,999
88,retired,basic.4y,no,cellular,128,999
53,self-employed,university.degree,yes,cellular,141,6
34,admin,university.degree,no,cellular,89,999
47,admin,high.school,no,cellular,99,999
35,admin,high.school,no,cellular,236,999
34,admin,university.degree,no,cellular,99,3
38,management,university.degree,no,cellular,187,2
32,technician,university.degree,no,telephone,186,999
36,technician,professional.course,no,telephone,86,999
48,technician,basic.6y,no,cellular,158,999
30,management,university.degree,no,cellular,162,999
24,management,university.degree,no,cellular,513,999
66,unknown,basic.4y,yes,cellular,110,999
40,blue-collar,basic.4y,no,cellular,681,999
35,admin,university.degree,no,cellular,322,999
35,admin,high.school,no,cellular,210,3
27,technician,university.degree,no,cellular,568,999
37,entrepreneur,university.degree,no,cellular,294,999
24,student,unknown,no,cellular,558,999
23,student,high.school,no,cellular,77,999
22,student,basic.9y,no,cellular,85,999
26,student,high.school,no,cellular,93,999
24,management,university.degree,no,cellular,121,999
42,housemaid,high.school,no,cellular,95,999
32,admin,university.degree,yes,cellular,135,999
52,admin,university.degree,yes,cellular,414,999
35,admin,high.school,no,cellular,60,999
53,technician,high.school,no,cellular,151,999
28,technician,university.degree,no,cellular,68,999
23,student,high.school,no,cellular,361,999
41,unemployed,university.degree,no,cellular,142,999
26,technician,university.degree,no,cellular,174,2
24,management,university.degree,no,cellular,45,999
37,entrepreneur,university.degree,yes,cellular,95,999
45,admin,professional.course,yes,telephone,44,999
40,blue-collar,basic.4y,no,cellular,61,999
28,services,high.school,no,telephone,32,999
45,services,high.school,yes,cellular,141,999
35,admin,high.school,yes,cellular,81,999
